time,temperature_2m (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2023-02-07T04:00,-3.4,0.0,0.0,0.63,1.58
2023-02-07T05:00,-3.4,0.0,0.0,0.32,0.82
2023-02-07T06:00,-3.7,0.0,0.0,0.51,0.50
2023-02-07T07:00,-3.9,0.0,0.0,0.54,0.36
2023-02-07T08:00,-5.8,0.0,2.0,0.67,0.85
2023-02-07T09:00,-5.5,11.0,35.0,1.00,2.10
2023-02-07T10:00,-4.4,15.0,96.0,0.70,1.43
2023-02-07T11:00,-2.8,54.0,138.0,0.32,0.54
2023-02-07T12:00,-1.1,144.0,128.0,0.28,0.45
2023-02-07T13:00,0.2,230.0,99.0,0.22,0.22
2023-02-07T14:00,0.7,211.0,92.0,0.41,0.61
2023-02-07T15:00,0.8,136.0,91.0,0.81,1.00
2023-02-07T16:00,0.4,69.0,62.0,1.26,1.68
2023-02-07T17:00,-0.2,11.0,22.0,1.30,1.55
2023-02-07T18:00,-2.1,0.0,0.0,0.92,0.86
2023-02-07T19:00,-3.5,0.0,0.0,1.73,1.71
2023-02-07T20:00,-3.3,0.0,0.0,2.11,2.51
2023-02-07T21:00,-3.4,0.0,0.0,2.21,2.92
2023-02-07T22:00,-3.4,0.0,0.0,2.11,3.13
2023-02-07T23:00,-2.9,0.0,0.0,1.63,2.46
2023-02-08T00:00,-2.6,0.0,0.0,1.57,2.39
2023-02-08T01:00,-2.6,0.0,0.0,1.32,2.08
2023-02-08T02:00,-3.4,0.0,0.0,1.58,1.90
2023-02-08T03:00,-3.9,0.0,0.0,1.64,2.92
2023-02-08T04:00,-4.5,0.0,0.0,1.50,3.85
2023-02-08T05:00,-4.9,0.0,0.0,1.72,4.65
2023-02-08T06:00,-5.0,0.0,0.0,2.22,5.28
2023-02-08T07:00,-4.9,0.0,0.0,2.20,5.33
2023-02-08T08:00,-4.9,1.0,2.0,2.33,5.24
2023-02-08T09:00,-3.2,34.0,33.0,2.90,5.26
2023-02-08T10:00,-1.3,106.0,62.0,3.05,4.48
2023-02-08T11:00,-0.2,191.0,77.0,3.48,4.92
2023-02-08T12:00,0.9,243.0,85.0,3.64,4.97
2023-02-08T13:00,1.7,274.0,82.0,3.31,4.47
2023-02-08T14:00,2.2,247.0,79.0,2.83,3.89
2023-02-08T15:00,2.3,183.0,70.0,2.78,3.86
2023-02-08T16:00,1.4,97.0,52.0,2.19,4.53
2023-02-08T17:00,-0.4,21.0,19.0,2.41,6.03
2023-02-08T18:00,-1.6,0.0,0.0,2.83,6.94
2023-02-08T19:00,-2.0,0.0,0.0,3.16,7.48
2023-02-08T20:00,-2.4,0.0,0.0,3.49,7.80
2023-02-08T21:00,-2.4,0.0,0.0,3.83,7.98
2023-02-08T22:00,-2.5,0.0,0.0,3.93,8.12
2023-02-08T23:00,-2.6,0.0,0.0,4.18,7.96
2023-02-09T00:00,-2.8,0.0,0.0,4.03,7.81
2023-02-09T01:00,-3.0,0.0,0.0,3.61,7.40
2023-02-09T02:00,-3.3,0.0,0.0,3.20,6.72
2023-02-09T03:00,-3.6,0.0,0.0,3.20,6.74
2023-02-09T04:00,-3.9,0.0,0.0,3.30,6.86
2023-02-09T05:00,-4.0,0.0,0.0,3.50,7.18
2023-02-09T06:00,-4.1,0.0,0.0,3.71,7.40
2023-02-09T07:00,-4.1,0.0,0.0,3.62,7.28
2023-02-09T08:00,-4.4,1.0,3.0,3.54,7.06
2023-02-09T09:00,-3.1,42.0,34.0,3.86,6.90
2023-02-09T10:00,-1.3,121.0,65.0,4.00,6.17
2023-02-09T11:00,0.4,203.0,82.0,4.15,5.88
2023-02-09T12:00,1.6,244.0,98.0,4.16,5.86
2023-02-09T13:00,2.5,247.0,105.0,4.03,5.69
2023-02-09T14:00,2.9,224.0,100.0,3.84,5.47
2023-02-09T15:00,2.8,178.0,80.0,3.47,5.30
2023-02-09T16:00,1.9,83.0,66.0,3.18,6.28
2023-02-09T17:00,0.1,13.0,27.0,3.40,7.43
2023-02-09T18:00,-0.9,0.0,0.0,3.56,7.72
2023-02-09T19:00,-1.3,0.0,0.0,3.62,7.82
2023-02-09T20:00,-1.4,0.0,0.0,3.78,7.99
2023-02-09T21:00,-1.7,0.0,0.0,3.83,8.10
2023-02-09T22:00,-1.7,0.0,0.0,3.80,8.03
2023-02-09T23:00,-1.5,0.0,0.0,3.57,7.63
2023-02-10T00:00,-1.1,0.0,0.0,3.54,7.26
2023-02-10T01:00,-0.7,0.0,0.0,3.54,7.16
2023-02-10T02:00,-0.1,0.0,0.0,3.76,7.37
2023-02-10T03:00,-0.3,0.0,0.0,3.98,7.62
2023-02-10T04:00,-0.7,0.0,0.0,3.79,7.62
2023-02-10T05:00,-0.7,0.0,0.0,3.73,7.53
2023-02-10T06:00,-0.6,0.0,0.0,3.92,7.84
2023-02-10T07:00,-0.2,0.0,0.0,3.96,7.69
2023-02-10T08:00,0.2,0.0,3.0,4.33,7.81
2023-02-10T09:00,0.9,1.0,35.0,4.46,7.73
2023-02-10T10:00,2.2,20.0,83.0,4.14,7.79
2023-02-10T11:00,3.4,42.0,120.0,4.02,6.11
2023-02-10T12:00,4.2,57.0,133.0,4.33,6.33
2023-02-10T13:00,4.9,107.0,139.0,4.27,6.23
2023-02-10T14:00,5.1,100.0,122.0,4.68,6.86
2023-02-10T15:00,5.0,43.0,97.0,4.07,6.71
2023-02-10T16:00,4.6,35.0,58.0,3.74,6.90
2023-02-10T17:00,4.0,7.0,22.0,3.70,7.60
2023-02-10T18:00,3.5,0.0,0.0,4.31,8.34
2023-02-10T19:00,3.2,0.0,0.0,4.48,8.46
2023-02-10T20:00,2.7,0.0,0.0,4.69,8.74
2023-02-10T21:00,2.7,0.0,0.0,5.06,9.24
2023-02-10T22:00,2.1,0.0,0.0,5.19,9.29
2023-02-10T23:00,1.5,0.0,0.0,5.16,9.38
2023-02-11T00:00,1.8,0.0,0.0,5.49,9.58
2023-02-11T01:00,2.2,0.0,0.0,5.59,9.76
2023-02-11T02:00,2.6,0.0,0.0,5.86,10.10
2023-02-11T03:00,3.0,0.0,0.0,5.85,10.03
2023-02-11T04:00,3.4,0.0,0.0,5.76,9.87
2023-02-11T05:00,3.7,0.0,0.0,5.68,9.75
2023-02-11T06:00,4.0,0.0,0.0,5.72,9.80
2023-02-11T07:00,4.2,0.0,0.0,6.01,10.21
2023-02-11T08:00,4.6,0.0,1.0,6.14,10.36
2023-02-11T09:00,5.1,1.0,18.0,6.36,10.58
2023-02-11T10:00,5.7,1.0,43.0,6.69,10.89
2023-02-11T11:00,6.2,5.0,62.0,6.18,10.05
2023-02-11T12:00,6.7,1.0,78.0,6.25,9.92
2023-02-11T13:00,7.0,16.0,70.0,6.32,10.00
2023-02-11T14:00,7.4,2.0,69.0,6.20,9.82
2023-02-11T15:00,7.5,0.0,44.0,6.03,9.80
2023-02-11T16:00,7.4,1.0,21.0,6.02,9.90
2023-02-11T17:00,7.3,0.0,5.0,5.76,9.68
2023-02-11T18:00,7.3,0.0,0.0,5.44,9.36
2023-02-11T19:00,7.4,0.0,0.0,4.97,8.55
2023-02-11T20:00,7.0,0.0,0.0,4.21,7.69
2023-02-11T21:00,6.8,0.0,0.0,3.44,6.74
2023-02-11T22:00,6.4,0.0,0.0,3.00,6.27
2023-02-11T23:00,6.2,0.0,0.0,2.68,5.90
2023-02-12T00:00,6.0,0.0,0.0,2.77,6.02
2023-02-12T01:00,5.7,0.0,0.0,2.82,6.24
2023-02-12T02:00,5.4,0.0,0.0,2.82,6.14
2023-02-12T03:00,5.3,0.0,0.0,2.92,6.18
2023-02-12T04:00,5.1,0.0,0.0,2.64,5.97
2023-02-12T05:00,5.1,0.0,0.0,2.28,5.30
2023-02-12T06:00,5.2,0.0,0.0,2.18,4.92
2023-02-12T07:00,5.2,0.0,0.0,2.06,4.79
2023-02-12T08:00,5.1,0.0,2.0,1.82,4.31
2023-02-12T09:00,5.5,0.0,23.0,1.70,3.70
2023-02-12T10:00,6.0,1.0,48.0,1.82,3.65
2023-02-12T11:00,6.8,7.0,77.0,1.82,2.80
2023-02-12T12:00,7.2,11.0,87.0,2.21,3.50
2023-02-12T13:00,7.8,19.0,110.0,2.82,4.24
2023-02-12T14:00,7.9,2.0,86.0,3.13,4.79
2023-02-12T15:00,8.1,25.0,87.0,2.81,4.75
2023-02-12T16:00,7.8,19.0,50.0,2.41,4.80
2023-02-12T17:00,7.0,7.0,16.0,2.33,5.10
2023-02-12T18:00,6.4,0.0,0.0,2.38,5.32
2023-02-12T19:00,6.3,0.0,0.0,2.31,5.23
2023-02-12T20:00,6.1,0.0,0.0,2.38,5.18
2023-02-12T21:00,6.1,0.0,0.0,2.56,5.39
2023-02-12T22:00,6.1,0.0,0.0,2.79,5.73
2023-02-12T23:00,6.1,0.0,0.0,3.01,6.10
2023-02-13T00:00,6.2,0.0,0.0,3.01,5.92
2023-02-13T01:00,6.1,0.0,0.0,2.93,5.82
2023-02-13T02:00,6.0,0.0,0.0,2.77,5.57
2023-02-13T03:00,5.9,0.0,0.0,2.57,5.55
2023-02-13T04:00,5.6,0.0,0.0,2.55,5.52
2023-02-13T05:00,5.4,0.0,0.0,2.42,5.31
2023-02-13T06:00,5.2,0.0,0.0,2.30,5.22
2023-02-13T07:00,4.8,0.0,0.0,2.10,5.04
2023-02-13T08:00,4.9,0.0,3.0,2.00,4.73
2023-02-13T09:00,5.6,7.0,28.0,2.20,4.47
2023-02-13T10:00,6.5,17.0,66.0,2.20,4.14
2023-02-13T11:00,7.1,33.0,93.0,2.81,4.02
2023-02-13T12:00,7.6,40.0,101.0,3.35,4.90
2023-02-13T13:00,8.0,61.0,110.0,3.81,5.65
2023-02-13T14:00,8.2,57.0,106.0,3.55,5.35
2023-02-13T15:00,8.1,22.0,100.0,3.00,4.66
2023-02-13T16:00,7.9,6.0,65.0,2.56,4.39
2023-02-13T17:00,7.3,4.0,23.0,2.02,4.43
2023-02-13T18:00,6.5,0.0,0.0,1.87,4.39
2023-02-13T19:00,6.1,0.0,0.0,2.02,4.65
2023-02-13T20:00,5.5,0.0,0.0,1.80,4.57
2023-02-13T21:00,5.2,0.0,0.0,1.56,4.11
2023-02-13T22:00,4.9,0.0,0.0,1.34,3.85
2023-02-13T23:00,4.4,0.0,0.0,1.63,3.18
2023-02-14T00:00,4.1,0.0,0.0,1.71,2.67
2023-02-14T01:00,4.1,0.0,0.0,1.58,2.34
2023-02-14T02:00,4.2,0.0,0.0,1.25,1.87
2023-02-14T03:00,4.0,0.0,0.0,0.78,1.43
2023-02-14T04:00,3.4,0.0,0.0,0.92,1.28
2023-02-14T05:00,3.3,0.0,0.0,0.95,1.25
2023-02-14T06:00,3.5,0.0,0.0,0.73,1.17
2023-02-14T07:00,3.6,0.0,0.0,0.50,1.12
2023-02-14T08:00,3.6,1.0,4.0,0.36,1.10
2023-02-14T09:00,4.4,19.0,35.0,0.40,0.90
2023-02-14T10:00,5.3,33.0,81.0,0.40,0.10
2023-02-14T11:00,5.7,59.0,108.0,0.72,0.92
2023-02-14T12:00,5.8,31.0,133.0,1.12,1.43
2023-02-14T13:00,6.0,54.0,127.0,1.39,1.68
2023-02-14T14:00,6.2,48.0,141.0,1.49,1.90
2023-02-14T15:00,6.2,39.0,100.0,1.75,2.26
2023-02-14T16:00,6.0,16.0,66.0,1.92,2.63
2023-02-14T17:00,5.7,8.0,25.0,1.43,2.93
2023-02-14T18:00,5.1,0.0,1.0,1.39,3.34
2023-02-14T19:00,4.6,0.0,0.0,1.58,3.81
2023-02-14T20:00,4.0,0.0,0.0,1.52,3.92
2023-02-14T21:00,3.4,0.0,0.0,1.58,3.93
2023-02-14T22:00,2.8,0.0,0.0,1.70,4.03
2023-02-14T23:00,2.1,0.0,0.0,1.94,4.46
2023-02-15T00:00,1.6,0.0,0.0,2.08,4.68
2023-02-15T01:00,1.1,0.0,0.0,2.05,4.72
2023-02-15T02:00,0.5,0.0,0.0,1.72,4.36
2023-02-15T03:00,-0.2,0.0,0.0,1.66,4.14
2023-02-15T04:00,-0.7,0.0,0.0,1.72,4.19
2023-02-15T05:00,-1.3,0.0,0.0,1.98,4.52
2023-02-15T06:00,-1.6,0.0,0.0,2.08,4.81
2023-02-15T07:00,-2.0,0.0,0.0,2.06,4.78
2023-02-15T08:00,-2.2,4.0,6.0,2.33,4.90
2023-02-15T09:00,0.2,58.0,40.0,2.62,4.84
2023-02-15T10:00,2.3,147.0,64.0,2.51,3.70
2023-02-15T11:00,4.1,230.0,83.0,1.80,2.50
2023-02-15T12:00,5.7,297.0,81.0,1.91,2.63
2023-02-15T13:00,6.9,309.0,86.0,1.91,2.63
2023-02-15T14:00,7.7,248.0,100.0,2.01,2.63
2023-02-15T15:00,8.2,194.0,86.0,2.24,3.08
2023-02-15T16:00,7.8,98.0,71.0,1.63,3.76
2023-02-15T17:00,6.5,29.0,30.0,2.21,4.38
2023-02-15T18:00,4.7,0.0,1.0,2.44,4.88
2023-02-15T19:00,3.3,0.0,0.0,2.48,5.22
2023-02-15T20:00,2.5,0.0,0.0,2.26,5.66
2023-02-15T21:00,1.5,0.0,0.0,2.27,5.99
2023-02-15T22:00,0.9,0.0,0.0,2.41,6.19
2023-02-15T23:00,0.4,0.0,0.0,2.48,6.22
2023-02-16T00:00,-0.0,0.0,0.0,2.41,6.13
2023-02-16T01:00,-0.4,0.0,0.0,2.70,6.40
2023-02-16T02:00,-0.6,0.0,0.0,2.83,6.65
2023-02-16T03:00,-0.8,0.0,0.0,2.64,6.36
2023-02-16T04:00,-1.0,0.0,0.0,2.58,6.17
2023-02-16T05:00,-1.0,0.0,0.0,2.92,6.62
2023-02-16T06:00,-1.0,0.0,0.0,3.06,6.89
2023-02-16T07:00,-0.9,0.0,0.0,3.05,6.85
2023-02-16T08:00,-0.6,3.0,8.0,3.20,6.94
2023-02-16T09:00,1.5,50.0,48.0,3.55,6.59
2023-02-16T10:00,3.8,135.0,75.0,3.36,6.14
2023-02-16T11:00,5.9,234.0,82.0,3.06,4.83
2023-02-16T12:00,7.4,264.0,102.0,3.36,4.96
2023-02-16T13:00,8.5,245.0,121.0,3.36,4.96
2023-02-16T14:00,9.3,220.0,112.0,3.36,4.91
2023-02-16T15:00,9.6,172.0,90.0,3.08,5.44
2023-02-16T16:00,9.0,78.0,67.0,2.94,6.19
2023-02-16T17:00,7.9,18.0,36.0,2.88,6.80
2023-02-16T18:00,6.9,0.0,1.0,2.90,6.72
2023-02-16T19:00,6.6,0.0,0.0,3.36,7.70
2023-02-16T20:00,6.6,0.0,0.0,3.52,7.69
2023-02-16T21:00,6.5,0.0,0.0,3.72,7.57
2023-02-16T22:00,6.3,0.0,0.0,3.80,7.70
2023-02-16T23:00,6.1,0.0,0.0,3.61,7.28
2023-02-17T00:00,6.1,0.0,0.0,3.75,7.53
2023-02-17T01:00,6.1,0.0,0.0,3.82,7.56
2023-02-17T02:00,6.2,0.0,0.0,4.03,7.89
2023-02-17T03:00,6.5,0.0,0.0,4.33,8.18
2023-02-17T04:00,6.7,0.0,0.0,4.52,8.34
2023-02-17T05:00,6.9,0.0,0.0,4.64,8.49
2023-02-17T06:00,7.0,0.0,0.0,4.70,8.51
2023-02-17T07:00,7.4,0.0,0.0,4.60,8.42
2023-02-17T08:00,7.6,0.0,2.0,4.94,8.83
2023-02-17T09:00,8.0,0.0,9.0,5.36,9.35
2023-02-17T10:00,8.4,0.0,28.0,5.81,9.76
2023-02-17T11:00,8.7,0.0,46.0,5.66,9.55
2023-02-17T12:00,9.0,0.0,40.0,6.37,10.72
2023-02-17T13:00,9.3,0.0,30.0,6.97,11.80
2023-02-17T14:00,9.9,0.0,40.0,7.48,12.39
2023-02-17T15:00,10.8,4.0,49.0,8.13,13.29
2023-02-17T16:00,11.0,4.0,38.0,8.51,13.96
2023-02-17T17:00,10.8,0.0,7.0,8.98,14.63
2023-02-17T18:00,10.6,0.0,0.0,9.28,15.09
2023-02-17T19:00,10.4,0.0,0.0,9.80,15.71
2023-02-17T20:00,10.2,0.0,0.0,9.31,15.13
2023-02-17T21:00,9.2,0.0,0.0,8.85,14.51
2023-02-17T22:00,8.3,0.0,0.0,8.61,14.06
2023-02-17T23:00,7.4,0.0,0.0,8.05,13.35
2023-02-18T00:00,6.8,0.0,0.0,8.14,13.44
2023-02-18T01:00,6.3,0.0,0.0,7.92,13.06
2023-02-18T02:00,6.0,0.0,0.0,7.60,12.61
2023-02-18T03:00,5.8,0.0,0.0,7.70,12.60
2023-02-18T04:00,5.6,0.0,0.0,7.40,12.30
2023-02-18T05:00,5.5,0.0,0.0,7.11,11.70
2023-02-18T06:00,5.4,0.0,0.0,6.73,11.31
2023-02-18T07:00,5.6,0.0,0.0,6.24,10.62
2023-02-18T08:00,5.6,0.0,7.0,5.76,9.73
2023-02-18T09:00,5.8,5.0,33.0,5.43,9.11
2023-02-18T10:00,5.8,9.0,45.0,4.52,7.91
2023-02-18T11:00,5.8,0.0,51.0,3.04,5.12
2023-02-18T12:00,5.9,0.0,38.0,3.42,5.90
2023-02-18T13:00,6.8,0.0,35.0,3.72,6.74
2023-02-18T14:00,8.6,0.0,25.0,7.32,12.16
2023-02-18T15:00,9.1,0.0,29.0,9.73,15.52
2023-02-18T16:00,9.0,0.0,20.0,9.41,15.02
2023-02-18T17:00,9.2,0.0,6.0,7.98,12.88
2023-02-18T18:00,8.8,0.0,1.0,6.17,10.11
2023-02-18T19:00,7.9,0.0,0.0,4.61,7.87
2023-02-18T20:00,6.8,0.0,0.0,3.84,6.75
2023-02-18T21:00,6.0,0.0,0.0,3.20,5.90
2023-02-18T22:00,5.5,0.0,0.0,2.91,5.17
2023-02-18T23:00,5.1,0.0,0.0,2.61,4.66
2023-02-19T00:00,5.0,0.0,0.0,2.47,4.25
2023-02-19T01:00,4.8,0.0,0.0,2.57,4.52
2023-02-19T02:00,4.7,0.0,0.0,2.57,4.49
2023-02-19T03:00,4.5,0.0,0.0,2.40,4.43
2023-02-19T04:00,4.3,0.0,0.0,2.56,4.72
2023-02-19T05:00,3.8,0.0,0.0,3.28,5.78
2023-02-19T06:00,3.1,0.0,0.0,3.55,6.09
2023-02-19T07:00,2.6,0.0,0.0,3.41,5.78
2023-02-19T08:00,2.6,0.0,4.0,3.38,5.48
2023-02-19T09:00,2.8,10.0,41.0,3.58,6.33
2023-02-19T10:00,4.0,97.0,97.0,5.38,7.88
2023-02-19T11:00,5.0,189.0,110.0,5.25,7.52
2023-02-19T12:00,5.7,165.0,147.0,5.62,7.96
2023-02-19T13:00,6.2,178.0,140.0,5.78,8.12
2023-02-19T14:00,6.4,233.0,107.0,6.18,8.95
2023-02-19T15:00,6.5,188.0,100.0,5.22,7.49
2023-02-19T16:00,6.1,131.0,63.0,4.63,7.43
2023-02-19T17:00,5.1,40.0,37.0,3.50,6.49
2023-02-19T18:00,3.8,1.0,3.0,2.85,6.17
2023-02-19T19:00,2.7,0.0,0.0,2.63,6.07
2023-02-19T20:00,2.0,0.0,0.0,2.52,5.92
2023-02-19T21:00,1.7,0.0,0.0,3.01,6.72
2023-02-19T22:00,1.9,0.0,0.0,3.48,7.40
2023-02-19T23:00,2.2,0.0,0.0,3.68,7.47
2023-02-20T00:00,2.6,0.0,0.0,4.08,8.02
2023-02-20T01:00,2.5,0.0,0.0,4.11,8.16
2023-02-20T02:00,2.7,0.0,0.0,4.25,8.07
2023-02-20T03:00,3.0,0.0,0.0,4.75,8.67
2023-02-20T04:00,3.6,0.0,0.0,5.16,9.01
2023-02-20T05:00,4.2,0.0,0.0,5.52,9.58
2023-02-20T06:00,4.6,0.0,0.0,5.92,10.12
2023-02-20T07:00,5.0,0.0,0.0,6.26,10.60
2023-02-20T08:00,5.6,0.0,7.0,6.71,11.31
2023-02-20T09:00,6.2,1.0,36.0,7.20,12.05
2023-02-20T10:00,7.3,26.0,124.0,7.76,12.47
2023-02-20T11:00,8.2,12.0,158.0,7.38,12.16
2023-02-20T12:00,9.0,67.0,163.0,7.80,12.09
2023-02-20T13:00,9.2,93.0,135.0,8.88,13.55
2023-02-20T14:00,8.6,5.0,100.0,8.77,13.86
2023-02-20T15:00,8.4,4.0,51.0,8.94,14.14
2023-02-20T16:00,8.5,1.0,44.0,8.93,14.11
2023-02-20T17:00,8.4,0.0,15.0,8.45,13.54
2023-02-20T18:00,8.4,0.0,1.0,8.42,13.42
2023-02-20T19:00,8.5,0.0,0.0,8.53,13.65
2023-02-20T20:00,8.4,0.0,0.0,8.60,13.81
2023-02-20T21:00,8.2,0.0,0.0,8.36,13.45
2023-02-20T22:00,8.1,0.0,0.0,8.15,13.14
2023-02-20T23:00,8.1,0.0,0.0,7.41,12.02
2023-02-21T00:00,8.2,0.0,0.0,7.48,12.18
2023-02-21T01:00,8.3,0.0,0.0,7.67,12.35
2023-02-21T02:00,8.5,0.0,0.0,7.83,12.72
2023-02-21T03:00,8.7,0.0,0.0,7.83,12.62
2023-02-21T04:00,8.8,0.0,0.0,7.71,12.40
2023-02-21T05:00,8.9,0.0,0.0,7.60,12.11
2023-02-21T06:00,8.9,0.0,0.0,7.12,11.45
2023-02-21T07:00,8.9,0.0,0.0,6.75,10.82
2023-02-21T08:00,8.6,0.0,3.0,6.40,10.32
2023-02-21T09:00,8.7,11.0,20.0,6.28,9.95
2023-02-21T10:00,8.9,24.0,47.0,6.09,9.71
2023-02-21T11:00,9.4,44.0,87.0,5.35,8.21
2023-02-21T12:00,9.5,52.0,103.0,6.50,9.59
2023-02-21T13:00,9.9,147.0,111.0,6.80,10.02
2023-02-21T14:00,10.2,128.0,120.0,6.53,9.66
2023-02-21T15:00,10.1,57.0,111.0,5.51,8.42
2023-02-21T16:00,9.7,24.0,86.0,4.44,7.32
2023-02-21T17:00,8.9,5.0,34.0,3.64,6.49
2023-02-21T18:00,8.2,0.0,3.0,2.92,5.69
2023-02-21T19:00,7.4,0.0,0.0,2.25,5.00
2023-02-21T20:00,7.6,0.0,0.0,2.00,4.74
2023-02-21T21:00,6.7,0.0,0.0,1.53,4.03
2023-02-21T22:00,6.3,0.0,0.0,1.34,3.55
2023-02-21T23:00,5.9,0.0,0.0,1.28,3.47
2023-02-22T00:00,5.6,0.0,0.0,1.78,2.83
2023-02-22T01:00,6.2,0.0,0.0,1.55,2.05
2023-02-22T02:00,5.9,0.0,0.0,1.32,1.49
2023-02-22T03:00,5.6,0.0,0.0,0.81,0.94
2023-02-22T04:00,5.2,0.0,0.0,0.63,0.32
2023-02-22T05:00,3.6,0.0,0.0,0.94,0.85
2023-02-22T06:00,2.9,0.0,0.0,1.30,1.56
2023-02-22T07:00,2.7,0.0,0.0,1.39,2.62
2023-02-22T08:00,2.7,6.0,12.0,1.80,3.58
2023-02-22T09:00,5.2,41.0,47.0,2.11,4.05
2023-02-22T10:00,7.0,81.0,81.0,2.08,3.33
2023-02-22T11:00,8.2,144.0,99.0,2.55,3.47
2023-02-22T12:00,8.9,144.0,110.0,2.92,3.92
2023-02-22T13:00,9.4,120.0,118.0,2.76,3.69
2023-02-22T14:00,9.7,96.0,115.0,2.83,3.75
2023-02-22T15:00,9.9,77.0,109.0,3.04,4.31
2023-02-22T16:00,9.7,25.0,84.0,3.28,4.92
2023-02-22T17:00,9.1,18.0,38.0,2.95,5.46
2023-02-22T18:00,8.3,0.0,4.0,3.23,6.26
2023-02-22T19:00,7.7,0.0,0.0,3.72,7.11
2023-02-22T20:00,7.1,0.0,0.0,4.07,7.65
2023-02-22T21:00,6.6,0.0,0.0,4.11,7.67
2023-02-22T22:00,6.3,0.0,0.0,3.94,7.46
2023-02-22T23:00,6.0,0.0,0.0,3.80,6.99
2023-02-23T00:00,5.7,0.0,0.0,3.98,7.38
2023-02-23T01:00,5.5,0.0,0.0,3.90,7.53
2023-02-23T02:00,5.3,0.0,0.0,3.90,7.57
2023-02-23T03:00,5.2,0.0,0.0,3.85,7.44
2023-02-23T04:00,4.8,0.0,0.0,3.58,7.08
2023-02-23T05:00,4.8,0.0,0.0,3.24,6.73
2023-02-23T06:00,4.7,0.0,0.0,2.86,6.22
2023-02-23T07:00,4.8,0.0,0.0,2.56,5.76
2023-02-23T08:00,3.5,5.0,16.0,2.62,5.22
2023-02-23T09:00,4.8,20.0,66.0,2.44,4.48
2023-02-23T10:00,6.4,32.0,125.0,2.09,3.06
2023-02-23T11:00,8.0,66.0,157.0,1.66,2.22
2023-02-23T12:00,9.4,82.0,202.0,2.47,3.28
2023-02-23T13:00,10.5,116.0,199.0,2.91,3.86
2023-02-23T14:00,11.4,97.0,177.0,3.51,4.71
2023-02-23T15:00,11.6,64.0,152.0,3.52,5.04
2023-02-23T16:00,11.2,20.0,90.0,3.04,5.10
2023-02-23T17:00,10.3,2.0,35.0,2.63,5.02
2023-02-23T18:00,9.6,0.0,2.0,2.40,4.95
2023-02-23T19:00,9.0,0.0,0.0,2.40,5.04
2023-02-23T20:00,8.0,0.0,0.0,2.71,5.38
2023-02-23T21:00,7.7,0.0,0.0,3.24,5.99
2023-02-23T22:00,7.5,0.0,0.0,3.45,6.07
2023-02-23T23:00,7.1,0.0,0.0,2.89,5.16
2023-02-24T00:00,6.8,0.0,0.0,3.44,5.99
2023-02-24T01:00,6.5,0.0,0.0,4.03,6.74
2023-02-24T02:00,5.7,0.0,0.0,4.14,6.56
2023-02-24T03:00,4.5,0.0,0.0,4.27,6.56
2023-02-24T04:00,3.3,0.0,0.0,4.18,6.64
2023-02-24T05:00,2.5,0.0,0.0,3.96,6.38
2023-02-24T06:00,2.0,0.0,0.0,3.91,6.46
2023-02-24T07:00,1.5,0.0,0.0,3.83,6.60
2023-02-24T08:00,2.2,4.0,13.0,4.02,6.79
2023-02-24T09:00,2.9,16.0,73.0,4.74,7.35
2023-02-24T10:00,3.6,30.0,126.0,5.79,8.45
2023-02-24T11:00,4.2,24.0,177.0,6.16,8.93
2023-02-24T12:00,4.4,16.0,150.0,6.07,9.01
2023-02-24T13:00,4.2,13.0,157.0,6.52,9.62
2023-02-24T14:00,3.1,3.0,118.0,6.04,9.12
2023-02-24T15:00,2.3,0.0,80.0,5.50,8.85
2023-02-24T16:00,2.0,0.0,47.0,5.76,9.63
2023-02-24T17:00,2.2,0.0,24.0,5.80,9.22
2023-02-24T18:00,2.4,0.0,3.0,5.42,8.81
2023-02-24T19:00,2.6,0.0,0.0,5.20,8.45
2023-02-24T20:00,2.8,0.0,0.0,5.20,8.68
2023-02-24T21:00,3.0,0.0,0.0,5.50,9.01
2023-02-24T22:00,3.1,0.0,0.0,5.66,9.27
2023-02-24T23:00,3.3,0.0,0.0,6.11,9.81
2023-02-25T00:00,3.3,0.0,0.0,5.34,9.18
2023-02-25T01:00,2.9,0.0,0.0,6.01,9.90
2023-02-25T02:00,2.7,0.0,0.0,5.90,9.95
2023-02-25T03:00,2.6,0.0,0.0,6.61,10.70
2023-02-25T04:00,2.4,0.0,0.0,6.99,11.31
2023-02-25T05:00,2.2,0.0,0.0,6.69,10.78
2023-02-25T06:00,2.2,0.0,0.0,6.66,10.42
2023-02-25T07:00,1.9,0.0,0.0,6.50,10.32
2023-02-25T08:00,1.7,0.0,10.0,6.38,10.24
2023-02-25T09:00,1.5,2.0,43.0,7.01,11.39
2023-02-25T10:00,1.6,6.0,98.0,6.30,10.54
2023-02-25T11:00,1.5,6.0,127.0,4.53,7.03
2023-02-25T12:00,1.5,1.0,99.0,4.83,8.35
2023-02-25T13:00,1.7,5.0,133.0,5.06,7.65
2023-02-25T14:00,2.0,14.0,129.0,5.33,7.78
2023-02-25T15:00,2.5,47.0,149.0,5.46,7.96
2023-02-25T16:00,2.1,21.0,121.0,5.42,8.36
2023-02-25T17:00,1.4,10.0,52.0,5.75,9.36
2023-02-25T18:00,0.8,1.0,5.0,5.12,8.52
