latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.5,13.400009,38.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2015-09-01T15:00,27.4,54,0.00,388.0,146.0,4.11,5.47
2015-09-01T16:00,27.2,54,0.00,354.0,139.0,4.40,6.00
2015-09-01T17:00,26.6,55,0.00,206.0,148.0,4.75,6.62
2015-09-01T18:00,25.7,57,0.00,84.0,110.0,4.88,7.03
2015-09-01T19:00,24.4,62,0.00,19.0,56.0,5.01,7.42
2015-09-01T20:00,21.8,76,0.90,0.0,7.0,5.47,8.63
2015-09-01T21:00,17.5,91,1.10,0.0,0.0,5.19,8.52
2015-09-01T22:00,16.4,91,0.70,0.0,0.0,4.83,8.02
2015-09-01T23:00,15.9,88,0.20,0.0,0.0,4.84,7.94
2015-09-02T00:00,16.0,86,0.00,0.0,0.0,4.26,7.30
2015-09-02T01:00,15.8,84,0.10,0.0,0.0,4.57,7.64
2015-09-02T02:00,15.5,83,0.00,0.0,0.0,4.59,7.62
2015-09-02T03:00,15.3,82,0.00,0.0,0.0,4.41,7.25
2015-09-02T04:00,15.0,82,0.00,0.0,0.0,3.81,6.28
2015-09-02T05:00,14.6,83,0.00,0.0,0.0,3.90,6.30
2015-09-02T06:00,14.1,84,0.00,0.0,0.0,3.81,6.10
2015-09-02T07:00,14.0,82,0.00,2.0,10.0,3.86,5.77
2015-09-02T08:00,14.3,78,0.00,52.0,51.0,4.03,5.82
2015-09-02T09:00,15.2,79,0.00,97.0,100.0,4.24,5.87
2015-09-02T10:00,16.2,71,0.00,220.0,115.0,4.59,6.20
2015-09-02T11:00,17.5,61,0.00,311.0,153.0,4.67,6.28
2015-09-02T12:00,18.5,52,0.00,431.0,152.0,3.79,5.00
2015-09-02T13:00,19.5,47,0.00,512.0,150.0,3.98,5.32
2015-09-02T14:00,20.2,43,0.00,498.0,146.0,4.32,5.75
2015-09-02T15:00,20.8,39,0.00,507.0,121.0,4.47,6.00
2015-09-02T16:00,20.9,38,0.00,351.0,138.0,4.24,5.77
2015-09-02T17:00,20.9,37,0.00,225.0,135.0,3.86,5.30
2015-09-02T18:00,20.3,38,0.00,83.0,115.0,3.52,4.94
2015-09-02T19:00,19.7,41,0.00,29.0,59.0,2.80,4.30
2015-09-02T20:00,18.8,45,0.00,4.0,13.0,1.61,3.61
2015-09-02T21:00,17.1,63,0.00,0.0,0.0,1.46,2.71
2015-09-02T22:00,16.2,63,0.00,0.0,0.0,1.34,1.92
2015-09-02T23:00,14.6,71,0.00,0.0,0.0,1.60,1.86
2015-09-03T00:00,13.8,75,0.00,0.0,0.0,1.82,2.38
2015-09-03T01:00,13.3,78,0.00,0.0,0.0,1.84,2.45
2015-09-03T02:00,12.7,80,0.00,0.0,0.0,1.57,3.11
2015-09-03T03:00,12.6,80,0.00,0.0,0.0,1.71,4.20
2015-09-03T04:00,12.8,78,0.00,0.0,0.0,1.99,4.98
2015-09-03T05:00,12.7,78,0.00,0.0,0.0,1.90,4.87
2015-09-03T06:00,12.9,78,0.00,0.0,0.0,1.86,4.62
2015-09-03T07:00,13.2,80,0.00,2.0,7.0,2.19,4.79
2015-09-03T08:00,15.1,72,0.00,26.0,41.0,2.42,4.57
2015-09-03T09:00,16.6,74,0.00,90.0,104.0,2.50,3.69
2015-09-03T10:00,18.5,66,0.00,192.0,136.0,2.97,4.17
2015-09-03T11:00,19.9,60,0.00,300.0,156.0,3.40,4.61
2015-09-03T12:00,20.4,58,0.00,332.0,153.0,2.50,3.20
2015-09-03T13:00,20.2,61,0.20,288.0,185.0,2.80,3.90
2015-09-03T14:00,18.9,71,2.20,182.0,177.0,2.82,4.08
2015-09-03T15:00,19.5,66,0.30,197.0,154.0,2.91,4.00
2015-09-03T16:00,18.0,75,2.00,108.0,185.0,2.59,3.58
2015-09-03T17:00,17.0,80,2.10,36.0,169.0,1.90,2.41
2015-09-03T18:00,17.0,79,0.20,38.0,112.0,2.22,3.03
2015-09-03T19:00,16.9,78,0.00,13.0,49.0,0.80,1.40
2015-09-03T20:00,16.5,80,0.00,1.0,11.0,0.32,0.32
2015-09-03T21:00,15.3,87,0.00,0.0,0.0,0.61,0.45
2015-09-03T22:00,15.2,85,0.00,0.0,0.0,0.40,0.14
2015-09-03T23:00,14.8,88,0.00,0.0,0.0,0.41,0.10
2015-09-04T00:00,14.2,92,0.00,0.0,0.0,1.58,1.94
2015-09-04T01:00,13.7,95,0.00,0.0,0.0,1.42,1.92
2015-09-04T02:00,12.0,99,0.00,0.0,0.0,1.66,3.04
2015-09-04T03:00,11.9,99,0.00,0.0,0.0,1.53,3.20
2015-09-04T04:00,11.6,100,0.00,0.0,0.0,1.21,2.30
2015-09-04T05:00,11.6,99,0.00,0.0,0.0,1.42,2.14
2015-09-04T06:00,11.7,99,0.00,0.0,0.0,1.39,2.21
2015-09-04T07:00,11.9,97,0.10,0.0,6.0,1.12,1.71
2015-09-04T08:00,12.3,98,0.00,6.0,45.0,1.25,1.48
2015-09-04T09:00,13.8,87,0.00,95.0,95.0,1.43,1.70
2015-09-04T10:00,15.4,79,0.00,133.0,163.0,1.65,2.06
2015-09-04T11:00,16.5,76,0.10,187.0,197.0,1.92,2.46
2015-09-04T12:00,17.4,67,0.70,286.0,217.0,2.28,3.00
2015-09-04T13:00,17.9,65,0.50,378.0,195.0,3.06,3.98
2015-09-04T14:00,18.2,62,0.60,331.0,157.0,3.16,4.19
2015-09-04T15:00,18.9,57,0.00,361.0,158.0,2.87,3.71
2015-09-04T16:00,19.1,52,0.00,249.0,145.0,3.04,4.02
2015-09-04T17:00,18.7,52,0.00,226.0,101.0,2.82,3.76
2015-09-04T18:00,18.0,55,0.00,128.0,79.0,3.20,4.48
2015-09-04T19:00,17.2,59,0.00,54.0,45.0,3.04,4.95
2015-09-04T20:00,16.3,62,0.00,5.0,9.0,2.75,5.25
2015-09-04T21:00,15.2,73,0.00,0.0,0.0,2.55,5.46
2015-09-04T22:00,14.4,74,0.00,0.0,0.0,2.79,5.97
2015-09-04T23:00,13.9,72,0.00,0.0,0.0,3.13,6.77
2015-09-05T00:00,13.5,68,0.00,0.0,0.0,3.34,6.79
2015-09-05T01:00,13.3,66,0.00,0.0,0.0,3.50,7.07
2015-09-05T02:00,12.9,66,0.00,0.0,0.0,4.00,7.47
2015-09-05T03:00,12.6,68,0.00,0.0,0.0,4.44,8.16
2015-09-05T04:00,12.4,68,0.00,0.0,0.0,4.88,8.59
2015-09-05T05:00,12.3,69,0.00,0.0,0.0,5.20,8.85
2015-09-05T06:00,12.4,70,0.00,0.0,0.0,5.53,9.19
2015-09-05T07:00,12.2,76,0.30,2.0,5.0,5.80,9.71
2015-09-05T08:00,12.7,79,0.00,7.0,37.0,5.86,9.99
2015-09-05T09:00,13.7,81,0.00,29.0,74.0,6.31,9.79
2015-09-05T10:00,14.7,76,0.20,146.0,104.0,7.50,10.95
2015-09-05T11:00,15.8,68,0.20,258.0,119.0,7.24,10.49
2015-09-05T12:00,16.7,63,0.10,277.0,134.0,6.24,8.81
2015-09-05T13:00,17.6,60,0.00,353.0,174.0,6.74,9.59
2015-09-05T14:00,18.2,57,0.00,365.0,168.0,7.07,10.06
2015-09-05T15:00,18.5,57,0.00,334.0,166.0,7.46,10.60
2015-09-05T16:00,17.6,62,0.60,317.0,149.0,7.43,11.26
2015-09-05T17:00,14.9,79,1.30,120.0,97.0,6.32,10.03
2015-09-05T18:00,14.8,77,0.00,51.0,96.0,5.44,9.07
2015-09-05T19:00,14.0,76,0.10,27.0,41.0,5.59,9.19
2015-09-05T20:00,13.6,75,0.00,3.0,7.0,5.45,9.22
2015-09-05T21:00,13.3,74,0.00,0.0,0.0,5.51,9.39
2015-09-05T22:00,13.0,73,0.00,0.0,0.0,5.73,9.61
2015-09-05T23:00,12.5,74,0.00,0.0,0.0,5.95,9.97
2015-09-06T00:00,12.1,73,0.00,0.0,0.0,6.07,10.12
2015-09-06T01:00,11.8,72,0.00,0.0,0.0,6.45,10.58
2015-09-06T02:00,11.6,72,0.00,0.0,0.0,6.45,10.55
2015-09-06T03:00,11.5,73,0.00,0.0,0.0,6.51,10.55
2015-09-06T04:00,11.6,73,0.00,0.0,0.0,5.69,9.89
2015-09-06T05:00,11.8,73,0.00,0.0,0.0,7.18,11.50
2015-09-06T06:00,11.9,74,0.00,0.0,0.0,7.24,11.53
2015-09-06T07:00,12.0,75,0.00,0.0,4.0,7.26,11.56
2015-09-06T08:00,12.2,76,0.00,10.0,38.0,8.04,12.56
2015-09-06T09:00,11.7,84,0.90,0.0,36.0,7.47,11.86
2015-09-06T10:00,11.6,90,1.00,0.0,59.0,7.79,12.46
2015-09-06T11:00,11.9,91,0.90,0.0,48.0,8.22,13.10
2015-09-06T12:00,12.4,91,0.40,0.0,42.0,7.06,11.40
2015-09-06T13:00,13.3,89,0.10,12.0,96.0,7.04,11.47
2015-09-06T14:00,14.6,84,0.20,47.0,120.0,7.18,11.69
2015-09-06T15:00,15.9,77,0.30,80.0,175.0,7.65,12.33
2015-09-06T16:00,15.1,77,1.50,146.0,163.0,6.51,10.57
2015-09-06T17:00,15.5,75,0.20,105.0,149.0,7.20,11.47
2015-09-06T18:00,15.1,75,0.60,77.0,77.0,6.84,11.11
2015-09-06T19:00,14.5,78,0.10,32.0,36.0,6.01,10.07
2015-09-06T20:00,14.0,79,0.00,3.0,7.0,5.77,9.87
2015-09-06T21:00,13.1,81,0.10,0.0,0.0,5.61,9.75
2015-09-06T22:00,12.6,82,0.00,0.0,0.0,5.61,9.75
2015-09-06T23:00,12.4,83,0.00,0.0,0.0,5.92,9.95
2015-09-07T00:00,12.0,85,0.00,0.0,0.0,5.63,9.59
2015-09-07T01:00,11.9,84,0.00,0.0,0.0,5.43,9.20
2015-09-07T02:00,11.6,84,0.00,0.0,0.0,5.20,9.02
2015-09-07T03:00,11.4,83,0.00,0.0,0.0,5.05,8.61
2015-09-07T04:00,11.1,83,0.00,0.0,0.0,4.53,7.94
2015-09-07T05:00,10.9,83,0.00,0.0,0.0,4.42,7.71
2015-09-07T06:00,10.6,84,0.00,0.0,0.0,4.23,7.24
2015-09-07T07:00,10.6,85,0.00,1.0,5.0,4.08,6.89
2015-09-07T08:00,11.2,84,0.00,36.0,42.0,3.79,6.28
2015-09-07T09:00,12.0,86,0.00,57.0,80.0,4.20,6.08
2015-09-07T10:00,13.2,81,0.00,164.0,108.0,4.22,5.85
2015-09-07T11:00,14.5,75,0.00,319.0,128.0,4.36,5.98
2015-09-07T12:00,15.6,67,0.00,367.0,149.0,4.40,5.95
2015-09-07T13:00,16.1,60,0.00,360.0,128.0,4.68,6.45
2015-09-07T14:00,16.7,54,0.00,335.0,163.0,4.91,6.71
2015-09-07T15:00,17.0,50,0.00,251.0,174.0,4.94,6.77
2015-09-07T16:00,17.5,46,0.00,307.0,146.0,4.88,6.85
2015-09-07T17:00,17.3,44,0.00,213.0,106.0,4.88,6.99
2015-09-07T18:00,16.9,43,0.00,119.0,87.0,4.06,6.38
2015-09-07T19:00,16.2,45,0.00,39.0,53.0,3.33,6.06
2015-09-07T20:00,15.2,50,0.00,2.0,7.0,3.18,6.18
2015-09-07T21:00,14.1,56,0.00,0.0,0.0,3.18,6.31
2015-09-07T22:00,13.2,61,0.00,0.0,0.0,2.98,6.30
2015-09-07T23:00,12.2,67,0.00,0.0,0.0,2.75,6.22
2015-09-08T00:00,11.3,73,0.00,0.0,0.0,2.37,5.60
2015-09-08T01:00,10.6,77,0.00,0.0,0.0,2.77,6.08
2015-09-08T02:00,10.2,79,0.00,0.0,0.0,2.91,6.32
2015-09-08T03:00,9.9,81,0.00,0.0,0.0,2.91,6.27
2015-09-08T04:00,9.5,83,0.00,0.0,0.0,2.92,6.21
2015-09-08T05:00,9.3,84,0.00,0.0,0.0,2.88,6.19
2015-09-08T06:00,9.1,86,0.00,0.0,0.0,2.88,6.23
2015-09-08T07:00,9.0,87,0.00,1.0,5.0,2.94,6.04
2015-09-08T08:00,10.5,83,0.00,42.0,45.0,3.23,5.95
2015-09-08T09:00,12.7,79,0.00,140.0,81.0,3.51,5.11
2015-09-08T10:00,14.4,73,0.00,216.0,104.0,3.83,5.26
2015-09-08T11:00,15.9,67,0.00,277.0,141.0,4.24,5.89
2015-09-08T12:00,17.3,59,0.00,328.0,162.0,4.25,5.77
2015-09-08T13:00,18.3,52,0.00,406.0,161.0,4.61,6.19
2015-09-08T14:00,18.9,50,0.00,394.0,169.0,4.65,6.26
2015-09-08T15:00,19.3,46,0.00,370.0,143.0,4.83,6.53
2015-09-08T16:00,19.3,46,0.00,227.0,129.0,5.24,7.21
2015-09-08T17:00,18.6,49,0.00,80.0,107.0,5.25,7.59
2015-09-08T18:00,17.7,55,0.00,38.0,64.0,4.58,6.96
2015-09-08T19:00,16.4,62,0.10,29.0,33.0,4.02,6.36
2015-09-08T20:00,15.0,70,0.00,1.0,4.0,3.00,5.30
2015-09-08T21:00,14.3,71,0.00,0.0,0.0,2.33,4.75
2015-09-08T22:00,13.5,75,0.00,0.0,0.0,2.40,5.02
2015-09-08T23:00,12.8,77,0.00,0.0,0.0,2.51,5.20
2015-09-09T00:00,12.1,79,0.00,0.0,0.0,2.77,5.88
2015-09-09T01:00,11.4,83,0.00,0.0,0.0,2.25,5.25
2015-09-09T02:00,10.5,87,0.00,0.0,0.0,2.14,4.88
2015-09-09T03:00,9.6,92,0.00,0.0,0.0,2.12,5.00
2015-09-09T04:00,9.1,93,0.00,0.0,0.0,2.06,4.97
2015-09-09T05:00,8.7,94,0.00,0.0,0.0,2.21,4.97
2015-09-09T06:00,8.3,95,0.00,0.0,0.0,2.12,4.77
2015-09-09T07:00,8.4,96,0.00,1.0,4.0,2.21,4.77
2015-09-09T08:00,10.3,93,0.00,43.0,41.0,2.53,4.61
2015-09-09T09:00,12.4,84,0.00,130.0,72.0,2.68,3.76
2015-09-09T10:00,14.3,76,0.00,264.0,98.0,3.36,4.50
2015-09-09T11:00,15.7,64,0.00,344.0,111.0,3.97,5.38
2015-09-09T12:00,16.3,60,0.10,281.0,159.0,2.82,3.67
2015-09-09T13:00,16.9,59,0.20,325.0,151.0,2.89,3.83
2015-09-09T14:00,17.3,58,0.30,255.0,181.0,3.70,4.96
2015-09-09T15:00,17.3,58,0.20,164.0,186.0,4.35,6.09
2015-09-09T16:00,17.3,59,0.20,106.0,183.0,4.25,5.81
2015-09-09T17:00,17.1,61,0.10,70.0,139.0,3.98,5.68
2015-09-09T18:00,16.5,63,0.20,55.0,88.0,3.76,5.81
2015-09-09T19:00,15.5,67,0.00,18.0,36.0,3.24,5.82
2015-09-09T20:00,14.6,71,0.00,1.0,5.0,2.92,5.74
2015-09-09T21:00,13.7,68,0.00,0.0,0.0,3.02,6.06
2015-09-09T22:00,13.0,73,0.00,0.0,0.0,3.00,6.02
2015-09-09T23:00,12.2,77,0.00,0.0,0.0,2.91,5.99
2015-09-10T00:00,11.5,82,0.00,0.0,0.0,2.87,6.11
2015-09-10T01:00,11.1,85,0.00,0.0,0.0,2.61,5.66
2015-09-10T02:00,10.8,89,0.00,0.0,0.0,2.66,5.73
2015-09-10T03:00,10.1,93,0.00,0.0,0.0,2.62,5.62
2015-09-10T04:00,9.9,94,0.00,0.0,0.0,2.66,5.55
2015-09-10T05:00,9.6,96,0.00,0.0,0.0,2.56,5.44
2015-09-10T06:00,9.3,97,0.00,0.0,0.0,2.52,5.20
2015-09-10T07:00,9.1,98,0.00,1.0,4.0,2.61,5.03
2015-09-10T08:00,10.4,95,0.00,42.0,40.0,3.23,4.33
2015-09-10T09:00,12.5,86,0.00,70.0,98.0,3.23,4.37
2015-09-10T10:00,14.2,78,0.00,156.0,147.0,2.94,3.98
2015-09-10T11:00,16.0,71,0.00,359.0,121.0,3.32,4.37
2015-09-10T12:00,17.4,65,0.00,437.0,116.0,3.35,4.40
2015-09-10T13:00,18.4,62,0.00,457.0,136.0,3.64,4.88
2015-09-10T14:00,18.8,60,0.00,361.0,152.0,3.93,5.24
2015-09-10T15:00,18.6,61,0.10,315.0,131.0,4.71,6.33
2015-09-10T16:00,17.8,67,0.80,165.0,175.0,4.81,6.73
2015-09-10T17:00,17.6,66,0.50,146.0,110.0,4.59,6.43
2015-09-10T18:00,16.0,76,0.90,65.0,95.0,4.68,7.40
2015-09-10T19:00,14.5,84,0.80,15.0,42.0,3.49,6.43
2015-09-10T20:00,13.2,89,0.20,0.0,5.0,2.64,5.50
2015-09-10T21:00,13.3,82,0.00,0.0,0.0,2.98,6.44
2015-09-10T22:00,12.9,84,0.00,0.0,0.0,3.41,7.16
2015-09-10T23:00,12.7,85,0.00,0.0,0.0,3.64,7.38
2015-09-11T00:00,12.5,82,0.00,0.0,0.0,3.99,7.62
2015-09-11T01:00,12.7,77,0.00,0.0,0.0,4.05,7.64
2015-09-11T02:00,12.5,76,0.00,0.0,0.0,4.24,8.02
2015-09-11T03:00,12.3,77,0.00,0.0,0.0,4.26,7.95
2015-09-11T04:00,11.9,80,0.20,0.0,0.0,4.11,7.60
2015-09-11T05:00,11.6,85,0.20,0.0,0.0,3.70,7.22
2015-09-11T06:00,11.5,88,0.00,0.0,0.0,3.40,6.64
2015-09-11T07:00,11.2,91,0.00,0.0,3.0,3.30,6.43
2015-09-11T08:00,11.9,91,0.00,28.0,40.0,3.51,6.21
2015-09-11T09:00,13.5,91,1.20,65.0,87.0,3.60,5.70
2015-09-11T10:00,14.4,86,0.40,20.0,136.0,5.30,7.55
2015-09-11T11:00,15.5,80,0.10,35.0,145.0,5.12,7.34
2015-09-11T12:00,16.7,76,0.00,37.0,223.0,5.24,7.61
2015-09-11T13:00,17.1,74,0.00,29.0,211.0,4.79,6.85
2015-09-11T14:00,17.7,72,0.00,85.0,226.0,4.12,6.02
2015-09-11T15:00,18.3,70,0.20,135.0,216.0,3.91,5.54
2015-09-11T16:00,18.4,70,0.20,138.0,167.0,3.85,5.59
2015-09-11T17:00,18.3,69,0.50,118.0,115.0,3.79,5.68
2015-09-11T18:00,17.5,76,0.00,52.0,76.0,3.34,5.43
2015-09-11T19:00,16.7,79,0.00,15.0,43.0,2.80,5.26
2015-09-11T20:00,16.0,82,0.20,1.0,3.0,2.41,5.15
2015-09-11T21:00,14.7,90,0.00,0.0,0.0,2.21,5.16
2015-09-11T22:00,14.4,91,0.00,0.0,0.0,2.42,5.38
2015-09-11T23:00,13.7,93,0.30,0.0,0.0,2.73,5.74
2015-09-12T00:00,13.4,94,0.30,0.0,0.0,3.50,7.04
2015-09-12T01:00,13.1,94,0.00,0.0,0.0,3.32,6.80
2015-09-12T02:00,12.8,94,0.00,0.0,0.0,2.96,6.22
2015-09-12T03:00,12.4,94,0.00,0.0,0.0,2.77,5.86
2015-09-12T04:00,12.0,95,0.00,0.0,0.0,2.33,5.24
2015-09-12T05:00,11.5,96,0.00,0.0,0.0,2.32,4.96
2015-09-12T06:00,10.9,97,0.00,0.0,0.0,2.55,5.23
2015-09-12T07:00,10.6,97,0.00,1.0,2.0,2.67,5.46
2015-09-12T08:00,11.6,96,0.00,39.0,37.0,3.05,4.92
2015-09-12T09:00,13.9,89,0.00,119.0,79.0,3.30,4.38
2015-09-12T10:00,15.4,85,0.00,185.0,127.0,3.26,4.39
2015-09-12T11:00,17.2,77,0.00,256.0,160.0,3.26,4.33
2015-09-12T12:00,19.0,69,0.00,354.0,172.0,3.19,4.18
2015-09-12T13:00,20.3,63,0.00,397.0,170.0,3.47,4.67
2015-09-12T14:00,21.3,56,0.00,443.0,138.0,3.32,4.39
2015-09-12T15:00,21.6,53,0.00,319.0,133.0,3.41,4.55
2015-09-12T16:00,21.8,51,0.00,253.0,136.0,3.70,5.06
2015-09-12T17:00,21.6,52,0.00,185.0,100.0,3.62,5.20
2015-09-12T18:00,20.8,57,0.00,89.0,75.0,2.90,5.09
2015-09-12T19:00,19.4,63,0.00,36.0,38.0,2.61,5.67
2015-09-12T20:00,17.8,69,0.00,1.0,4.0,3.04,6.72
2015-09-12T21:00,17.4,70,0.00,0.0,0.0,3.53,7.66
2015-09-12T22:00,16.7,71,0.00,0.0,0.0,3.89,8.08
2015-09-12T23:00,16.1,72,0.00,0.0,0.0,3.76,7.93
2015-09-13T00:00,15.7,73,0.00,0.0,0.0,3.90,8.08
2015-09-13T01:00,15.5,73,0.00,0.0,0.0,4.31,8.46
2015-09-13T02:00,15.4,72,0.00,0.0,0.0,4.25,8.35
2015-09-13T03:00,15.2,74,0.00,0.0,0.0,4.12,8.02
2015-09-13T04:00,14.8,76,0.00,0.0,0.0,3.67,7.26
2015-09-13T05:00,14.6,78,0.20,0.0,0.0,3.89,7.48
2015-09-13T06:00,14.5,81,0.30,0.0,0.0,3.89,7.50
2015-09-13T07:00,14.3,84,0.30,0.0,2.0,3.81,7.44
2015-09-13T08:00,14.6,85,0.20,9.0,23.0,4.43,8.02
2015-09-13T09:00,15.9,85,0.00,39.0,87.0,4.52,8.03
2015-09-13T10:00,17.5,78,0.00,150.0,105.0,4.74,7.00
2015-09-13T11:00,18.5,75,0.00,96.0,147.0,4.81,6.73
2015-09-13T12:00,19.9,69,0.00,110.0,213.0,3.75,5.38
2015-09-13T13:00,21.8,63,0.00,309.0,210.0,3.26,4.46
2015-09-13T14:00,23.1,59,0.00,441.0,142.0,3.22,4.49
2015-09-13T15:00,23.9,56,0.00,424.0,126.0,3.50,4.77
2015-09-13T16:00,24.2,55,0.00,291.0,128.0,4.12,5.75
2015-09-13T17:00,24.2,54,0.00,200.0,119.0,4.16,6.31
2015-09-13T18:00,23.5,57,0.00,69.0,100.0,3.48,6.32
2015-09-13T19:00,22.2,61,0.00,16.0,50.0,3.45,7.04
2015-09-13T20:00,20.7,65,0.00,0.0,4.0,3.51,7.61
2015-09-13T21:00,19.8,67,0.00,0.0,0.0,4.02,8.35
2015-09-13T22:00,19.3,67,0.00,0.0,0.0,4.49,8.98
2015-09-13T23:00,19.0,68,0.00,0.0,0.0,4.72,9.14
2015-09-14T00:00,18.7,68,0.00,0.0,0.0,4.62,9.06
2015-09-14T01:00,18.4,68,0.00,0.0,0.0,4.55,8.64
2015-09-14T02:00,18.0,69,0.00,0.0,0.0,4.70,8.79
2015-09-14T03:00,17.7,68,0.00,0.0,0.0,4.74,8.90
2015-09-14T04:00,17.4,69,0.00,0.0,0.0,4.66,8.72
2015-09-14T05:00,17.0,70,0.00,0.0,0.0,4.55,8.53
2015-09-14T06:00,16.5,72,0.00,0.0,0.0,4.49,8.68
2015-09-14T07:00,16.3,74,0.00,0.0,2.0,4.52,8.66
2015-09-14T08:00,16.8,74,0.00,33.0,34.0,4.76,8.35
2015-09-14T09:00,18.1,73,0.00,132.0,67.0,4.78,7.30
2015-09-14T10:00,19.6,68,0.00,250.0,87.0,4.88,7.01
2015-09-14T11:00,20.9,64,0.00,270.0,157.0,4.58,6.28
2015-09-14T12:00,22.2,62,0.00,373.0,154.0,3.44,4.55
2015-09-14T13:00,22.7,61,0.00,207.0,233.0,4.03,5.65
2015-09-14T14:00,21.9,66,0.20,24.0,238.0,3.79,6.30
2015-09-14T15:00,20.4,79,0.90,0.0,129.0,3.31,5.80
2015-09-14T16:00,19.3,89,0.90,0.0,53.0,3.62,5.87
2015-09-14T17:00,18.8,90,0.50,4.0,59.0,4.14,6.54
2015-09-14T18:00,18.6,90,0.50,22.0,61.0,3.13,5.02
2015-09-14T19:00,18.0,90,0.00,13.0,33.0,3.13,5.75
2015-09-14T20:00,17.2,90,0.00,0.0,2.0,3.34,6.43
2015-09-14T21:00,16.1,87,0.00,0.0,0.0,3.41,6.75
2015-09-14T22:00,16.1,86,0.00,0.0,0.0,3.80,7.51
2015-09-14T23:00,16.2,81,0.00,0.0,0.0,4.39,8.41
2015-09-15T00:00,16.2,78,0.00,0.0,0.0,4.79,8.75
2015-09-15T01:00,16.0,76,0.00,0.0,0.0,5.38,9.46
2015-09-15T02:00,15.5,76,0.00,0.0,0.0,4.84,8.78
2015-09-15T03:00,15.0,77,0.00,0.0,0.0,4.81,8.77
2015-09-15T04:00,14.5,77,0.00,0.0,0.0,4.03,7.61
2015-09-15T05:00,14.1,78,0.00,0.0,0.0,4.27,8.17
2015-09-15T06:00,13.8,78,0.00,0.0,0.0,4.10,7.82
2015-09-15T07:00,13.3,79,0.00,0.0,2.0,3.69,7.20
2015-09-15T08:00,13.7,77,0.00,35.0,32.0,4.20,7.31
2015-09-15T09:00,14.6,75,0.00,132.0,73.0,4.27,6.67
2015-09-15T10:00,16.1,68,0.00,209.0,106.0,4.83,6.80
2015-09-15T11:00,17.7,60,0.00,343.0,120.0,4.88,6.76
2015-09-15T12:00,19.0,52,0.00,413.0,116.0,4.30,5.77
2015-09-15T13:00,19.7,49,0.00,382.0,154.0,5.39,7.45
2015-09-15T14:00,20.2,46,0.00,285.0,212.0,5.26,7.47
2015-09-15T15:00,20.7,44,0.00,275.0,187.0,5.57,8.02
2015-09-15T16:00,20.6,44,0.00,91.0,188.0,5.52,8.25
2015-09-15T17:00,20.2,47,0.00,12.0,117.0,5.64,8.49
2015-09-15T18:00,18.4,57,0.40,12.0,79.0,5.26,8.54
2015-09-15T19:00,18.1,56,0.00,2.0,28.0,3.83,7.26
2015-09-15T20:00,17.5,57,0.00,0.0,2.0,3.04,6.37
2015-09-15T21:00,16.5,59,0.00,0.0,0.0,2.69,6.18
2015-09-15T22:00,15.6,63,0.00,0.0,0.0,2.50,6.17
2015-09-15T23:00,14.7,68,0.00,0.0,0.0,2.44,6.23
2015-09-16T00:00,13.7,72,0.00,0.0,0.0,1.92,5.15
2015-09-16T01:00,12.7,78,0.00,0.0,0.0,1.82,4.84
2015-09-16T02:00,11.7,83,0.00,0.0,0.0,2.22,3.89
2015-09-16T03:00,11.0,86,0.00,0.0,0.0,1.70,3.83
2015-09-16T04:00,10.6,88,0.00,0.0,0.0,1.70,3.74
2015-09-16T05:00,10.8,89,0.00,0.0,0.0,1.91,4.70
2015-09-16T06:00,11.0,88,0.00,0.0,0.0,2.22,5.20
2015-09-16T07:00,11.6,87,0.00,0.0,1.0,2.50,5.52
2015-09-16T08:00,12.9,82,0.00,13.0,39.0,2.66,5.38
2015-09-16T09:00,14.1,81,0.00,19.0,75.0,2.70,5.11
2015-09-16T10:00,15.4,77,0.00,8.0,125.0,3.12,5.52
2015-09-16T11:00,18.0,67,0.00,91.0,212.0,3.91,5.66
2015-09-16T12:00,20.6,56,0.00,321.0,167.0,4.60,6.49
2015-09-16T13:00,22.5,48,0.00,405.0,169.0,4.88,6.82
2015-09-16T14:00,23.4,47,0.00,321.0,188.0,4.74,6.76
2015-09-16T15:00,24.3,47,0.00,385.0,133.0,5.07,7.06
2015-09-16T16:00,24.2,50,0.00,160.0,152.0,4.73,7.20
2015-09-16T17:00,23.5,54,0.00,42.0,96.0,3.85,6.46
2015-09-16T18:00,22.1,61,0.00,0.0,29.0,4.05,7.41
2015-09-16T19:00,21.2,67,0.00,0.0,13.0,3.99,7.53
2015-09-16T20:00,20.6,70,0.00,0.0,1.0,3.81,7.43
2015-09-16T21:00,19.3,80,0.00,0.0,0.0,4.03,8.01
2015-09-16T22:00,18.9,80,0.00,0.0,0.0,4.25,8.42
2015-09-16T23:00,18.6,79,0.00,0.0,0.0,4.25,8.63
2015-09-17T00:00,18.5,79,0.00,0.0,0.0,4.14,8.83
2015-09-17T01:00,18.2,80,0.00,0.0,0.0,4.69,9.32
2015-09-17T02:00,18.1,79,0.00,0.0,0.0,4.50,8.91
2015-09-17T03:00,17.9,80,0.00,0.0,0.0,3.85,7.89
2015-09-17T04:00,17.3,83,0.00,0.0,0.0,3.83,7.77
