date,price
2022-12-30 02:00:00,0.022978784999999998
2022-12-30 03:00:00,0.004833725
2022-12-30 04:00:00,0.004238805
2022-12-30 05:00:00,0.036290119999999995
2022-12-30 06:00:00,0.081280945
2022-12-30 07:00:00,0.179442745
2022-12-30 08:00:00,0.20591668500000002
2022-12-30 09:00:00,0.21625341999999997
2022-12-30 10:00:00,0.19401828499999998
2022-12-30 11:00:00,0.18383027999999998
2022-12-30 12:00:00,0.13192351
2022-12-30 13:00:00,0.147763255
2022-12-30 14:00:00,0.19067186
2022-12-30 15:00:00,0.20799890499999998
2022-12-30 16:00:00,0.156240865
2022-12-30 17:00:00,0.22889547
2022-12-30 18:00:00,0.1665776
2022-12-30 19:00:00,0.10254933499999998
2022-12-30 20:00:00,0.019557994999999998
2022-12-30 21:00:00,0.005131185
2022-12-30 22:00:00,0.0029746
